src_ip,dst_ip,protocol,src_port,dst_port,timestamp,length,ttl,flags
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.245234,1344,56,
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.245235,1344,56,
222.209.198.47,203.78.143.78,ICMP,,,1641013200.24537,56,247,
133.243.234.4,3.39.246.25,TCP,55292,51235,1641013200.24539,52,55,16
203.78.135.92,110.71.87.27,TCP,443,14446,1641013200.2454,1440,62,16
203.78.135.92,110.71.87.27,TCP,443,14446,1641013200.245422,1440,62,16
192.0.222.29,203.78.239.25,TCP,59397,443,1641013200.245532,40,249,2
203.78.135.92,110.71.87.27,TCP,443,14446,1641013200.245578,1440,62,16
89.247.69.140,203.78.160.84,TCP,43840,61004,1641013200.245582,40,246,2
203.78.135.92,110.71.87.27,TCP,443,14446,1641013200.245622,1440,62,16
157.206.249.55,18.222.254.242,TCP,49480,443,1641013200.245724,52,57,16
92.9.71.210,163.45.150.166,UDP,52472,5632,1641013200.245776,30,246,
172.23.143.219,163.45.154.36,TCP,41441,1080,1641013200.245784,40,251,2
130.187.192.12,61.90.227.135,TCP,80,19010,1641013200.245792,1440,56,16
130.187.192.12,61.90.227.135,TCP,80,19010,1641013200.245795,1440,56,24
192.207.220.159,35.55.235.194,TCP,42436,443,1641013200.245836,40,121,16
133.243.103.100,162.141.164.7,TCP,58785,443,1641013200.245837,197,57,24
157.206.196.247,8.7.188.3,TCP,55715,443,1641013200.245891,52,57,16
133.243.103.100,162.141.164.7,TCP,58785,443,1641013200.245922,2908,57,16
185.62.114.254,133.105.142.208,UDP,41031,111,1641013200.245928,68,241,
133.243.103.100,162.141.164.7,TCP,58785,443,1641013200.245929,2265,57,16
92.9.70.194,163.45.77.65,TCP,57333,987,1641013200.245929,44,243,2
89.247.69.146,163.45.240.133,TCP,8080,47627,1641013200.24593,40,246,2
104.140.140.11,163.45.220.198,TCP,60083,3000,1641013200.246043,44,243,2
8.56.189.61,203.78.150.84,TCP,11013,23,1641013200.246071,40,55,2
134.210.24.52,203.78.157.254,TCP,46036,4222,1641013200.246087,44,244,2
43.161.69.167,163.45.90.203,TCP,27698,9682,1641013200.246191,52,51,2
172.14.169.158,202.250.204.114,TCP,43000,23,1641013200.246293,44,52,2
204.51.46.66,203.78.137.8,OTHER,,,1641013200.246365,303,250,
203.78.140.213,89.247.69.144,ICMP,,,1641013200.246366,68,61,
133.243.42.89,109.5.215.242,TCP,63909,80,1641013200.246371,52,56,2
133.243.115.90,87.246.121.194,TCP,25,5132,1641013200.246452,86,57,24
18.25.103.53,163.45.18.35,TCP,5004,59845,1641013200.246484,40,48,16
163.45.18.35,18.25.103.78,TCP,59852,5004,1641013200.246528,52,122,2
167.46.181.124,202.250.202.91,TCP,56921,3400,1641013200.246533,44,41,2
18.25.103.53,163.45.18.35,TCP,5004,59845,1641013200.246537,106,48,24
89.247.69.140,163.45.158.123,TCP,44250,61004,1641013200.246573,40,246,2
89.247.69.134,163.45.240.182,TCP,58749,3080,1641013200.24664,40,246,2
3.198.45.21,133.251.121.60,TCP,51858,2376,1641013200.246679,40,242,2
203.78.137.8,204.51.46.66,OTHER,,,1641013200.246718,118,253,
204.51.46.66,203.78.137.8,OTHER,,,1641013200.24674,395,250,
133.243.3.46,162.141.163.128,TCP,53052,443,1641013200.24681,52,58,16
133.227.58.122,185.167.249.223,ICMP,,,1641013200.246815,56,248,
89.247.69.190,202.250.202.215,TCP,53453,19114,1641013200.246882,40,246,2
157.206.249.55,18.222.254.242,TCP,49480,443,1641013200.246882,52,57,16
129.29.210.5,203.78.168.45,TCP,44355,8060,1641013200.24698,40,240,2
43.162.121.239,163.45.110.247,TCP,31691,1883,1641013200.246981,52,53,2
163.45.255.200,109.41.41.125,UDP,56292,50002,1641013200.247007,1198,58,
163.45.255.200,109.41.41.125,UDP,56292,50002,1641013200.247018,1198,58,
66.15.50.220,203.78.224.60,TCP,9111,5552,1641013200.247035,44,119,2
82.137.133.167,203.78.135.92,ICMP,,,1641013200.247099,60,112,
183.112.228.252,203.78.160.168,TCP,39484,1202,1641013200.247132,44,116,2
89.247.69.145,133.105.224.102,TCP,53450,3053,1641013200.247175,40,246,2
59.17.128.179,163.45.119.244,TCP,52959,2376,1641013200.24719,40,244,2
164.173.93.78,133.105.135.146,TCP,32766,33835,1641013200.247277,40,247,2
45.248.42.99,133.105.127.93,TCP,40036,10105,1641013200.247293,40,245,2
157.206.229.0,13.18.198.64,TCP,58207,443,1641013200.247325,40,119,16
45.112.52.199,163.45.194.26,TCP,46280,8003,1641013200.247378,40,246,2
203.78.137.209,51.193.13.23,TCP,80,34582,1641013200.247416,52,57,16
203.78.137.8,204.51.46.66,OTHER,,,1641013200.247492,162,253,
92.9.70.242,133.251.84.123,TCP,53653,5984,1641013200.247493,44,243,2
178.31.137.133,202.250.198.10,UDP,16353,8081,1641013200.247552,103,48,
157.206.78.124,169.89.203.244,TCP,60736,80,1641013200.247567,40,120,16
203.78.137.8,204.51.46.66,OTHER,,,1641013200.247588,104,253,
203.78.137.209,51.193.13.23,TCP,80,34582,1641013200.247648,52,57,17
157.206.196.247,8.7.188.3,TCP,55715,443,1641013200.247648,52,57,16
203.78.137.8,204.51.46.66,OTHER,,,1641013200.247731,106,253,
44.202.52.127,203.78.141.64,UDP,35233,53,1641013200.247823,86,242,
3.45.44.194,203.78.136.217,UDP,58161,53,1641013200.247828,76,240,
203.78.137.8,204.51.46.66,OTHER,,,1641013200.247849,109,253,
92.72.197.100,163.45.118.86,TCP,45239,64369,1641013200.247855,40,247,2
18.25.103.53,163.45.18.35,TCP,5004,59845,1641013200.247857,40,48,16
204.51.46.66,203.78.137.8,OTHER,,,1641013200.247892,197,250,
203.78.137.8,204.51.46.66,OTHER,,,1641013200.247926,84,253,
133.243.42.89,109.5.215.242,TCP,60145,80,1641013200.247951,52,56,2
110.71.87.27,203.78.135.92,TCP,14446,443,1641013200.247961,40,118,16
47.205.135.94,202.101.173.133,TCP,50276,2375,1641013200.248,168,52,24
89.247.69.153,163.45.172.164,TCP,8080,41461,1641013200.248007,40,246,2
111.24.98.134,163.45.45.153,TCP,17167,23,1641013200.24807,40,51,2
101.35.241.78,203.78.205.17,TCP,51126,2376,1641013200.248135,40,243,2
47.205.135.94,202.101.170.200,TCP,48258,2375,1641013200.24814,167,52,25
133.243.125.20,185.183.107.9,TCP,80,36934,1641013200.24819,52,57,16
203.78.136.217,3.45.44.194,UDP,53,58161,1641013200.248212,826,62,
170.17.229.38,133.105.101.68,TCP,55939,5061,1641013200.248214,52,54,2
63.12.70.241,203.78.143.78,ICMP,,,1641013200.248349,56,241,
133.243.248.62,8.7.133.224,TCP,52111,80,1641013200.248397,52,121,16
198.7.100.165,203.78.142.251,UDP,8801,52777,1641013200.248424,55,46,
89.247.69.146,163.45.97.221,TCP,8080,44351,1641013200.248429,40,246,2
92.72.196.221,203.78.152.218,TCP,49857,3182,1641013200.248437,40,243,2
141.226.52.207,133.105.229.250,TCP,58858,22,1641013200.248452,40,241,2
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.24847,1344,56,
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.248471,1344,56,
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.248472,1344,56,
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.248479,1344,56,
198.7.100.165,203.78.146.191,UDP,8801,63689,1641013200.248495,332,46,
92.72.197.100,203.78.207.65,TCP,45239,64314,1641013200.248515,40,247,2
92.72.196.221,203.78.131.245,TCP,49857,3139,1641013200.24858,40,243,2
170.17.229.153,133.105.45.134,TCP,30730,9194,1641013200.248678,52,53,2
203.78.137.8,204.51.46.66,OTHER,,,1641013200.248772,137,253,
133.243.248.62,8.8.23.192,TCP,52310,80,1641013200.248773,52,121,16
203.78.137.8,204.51.46.66,OTHER,,,1641013200.248847,84,253,
167.173.70.6,202.101.170.106,TCP,58890,37343,1641013200.248856,40,53,17
193.96.13.128,163.45.247.22,TCP,51497,19080,1641013200.248858,44,243,2
133.243.248.62,8.5.160.94,TCP,52600,80,1641013200.248876,52,121,16
203.78.135.92,121.140.173.227,TCP,80,45949,1641013200.248886,60,62,18
177.92.165.147,202.250.228.33,UDP,30301,8081,1641013200.248919,103,52,
167.173.70.6,202.101.173.65,TCP,51334,37343,1641013200.248958,40,53,17
89.247.69.180,163.45.37.40,TCP,53467,1603,1641013200.248961,40,246,2
89.247.69.180,203.78.181.100,TCP,53467,16991,1641013200.249002,40,246,2
133.243.248.62,8.7.152.176,TCP,52163,80,1641013200.249049,52,121,16
133.227.135.116,91.194.95.148,ICMP,,,1641013200.24905,64,57,
183.51.198.222,163.45.115.212,TCP,58914,22,1641013200.249058,44,238,2
193.96.13.188,133.105.56.26,TCP,49484,8236,1641013200.249065,44,244,2
198.158.110.172,163.45.32.244,TCP,39310,8080,1641013200.249069,44,245,2
172.13.15.168,163.45.32.8,TCP,40615,23,1641013200.249087,44,52,2
133.243.45.61,162.141.163.128,TCP,61078,443,1641013200.249103,1189,58,24
92.72.197.100,133.105.251.25,TCP,45239,64229,1641013200.249148,40,247,2
162.249.92.95,163.45.228.251,TCP,44408,9283,1641013200.249153,52,46,2
198.7.100.165,203.78.146.191,UDP,8801,62162,1641013200.249171,208,46,
185.138.73.88,133.105.200.116,TCP,41455,13390,1641013200.249225,40,247,2
157.206.196.212,52.59.33.227,TCP,41463,443,1641013200.249241,40,57,16
133.243.248.62,8.7.152.176,TCP,52163,80,1641013200.249242,52,121,16
203.78.129.205,126.15.117.154,UDP,40000,56747,1641013200.249251,161,63,
196.133.117.147,133.251.183.97,TCP,7928,23,1641013200.249286,40,52,2
133.227.58.122,185.138.73.113,ICMP,,,1641013200.249333,56,248,
133.243.248.62,8.7.133.224,TCP,52111,80,1641013200.249333,60,121,16
198.7.100.165,203.78.142.251,UDP,8801,52776,1641013200.249333,145,46,
157.206.146.24,69.195.164.124,TCP,60523,443,1641013200.249334,52,55,16
31.149.93.30,163.45.91.13,TCP,443,52249,1641013200.249335,65,88,24
167.46.181.21,133.105.42.0,TCP,3974,9000,1641013200.249361,44,41,2
208.26.43.35,163.45.123.175,TCP,46847,3268,1641013200.249364,40,246,2
157.206.144.119,42.75.190.31,TCP,49728,80,1641013200.249367,52,57,16
203.78.135.92,82.137.133.167,ICMP,,,1641013200.249408,60,62,
133.243.248.62,8.7.152.176,TCP,52139,80,1641013200.249409,60,121,16
18.16.59.74,203.78.128.171,TCP,443,52784,1641013200.249447,40,46,16
203.78.137.8,204.51.46.66,OTHER,,,1641013200.249448,114,253,
162.113.225.105,163.45.191.89,TCP,34048,9242,1641013200.249456,44,40,2
3.198.45.21,133.251.129.101,TCP,51858,2376,1641013200.249463,40,241,2
167.46.174.235,163.45.112.241,TCP,48465,62150,1641013200.249498,44,40,2
163.45.255.200,109.41.41.125,UDP,56292,50002,1641013200.249499,1198,58,
203.78.141.64,44.202.52.127,UDP,53,35233,1641013200.249513,142,59,
167.173.70.6,202.101.170.196,TCP,57976,37343,1641013200.249549,60,53,2
157.206.144.119,42.75.190.31,TCP,49728,80,1641013200.249576,386,57,24
95.174.198.0,133.105.151.52,TCP,56684,23,1641013200.249608,44,53,2
162.113.225.120,133.251.107.46,TCP,6519,8063,1641013200.249625,44,40,2
133.243.3.46,162.141.163.128,TCP,53052,443,1641013200.249651,184,58,24
194.60.23.39,203.78.185.79,TCP,36534,4222,1641013200.249652,44,245,2
178.31.137.133,133.105.16.154,UDP,16353,6881,1641013200.249702,103,50,
49.145.95.254,133.251.127.24,TCP,44566,23,1641013200.249707,40,54,2
133.243.3.46,162.141.163.128,TCP,53052,443,1641013200.249719,2788,58,16
167.173.70.6,202.101.173.244,TCP,58508,37343,1641013200.249742,40,53,17
133.243.3.46,162.141.163.128,TCP,53052,443,1641013200.249743,1420,58,16
133.243.3.46,162.141.163.128,TCP,53052,443,1641013200.249753,2129,58,16
172.22.233.29,133.105.62.203,UDP,6881,5060,1641013200.2498,59,52,
157.206.146.24,69.195.164.124,TCP,60523,443,1641013200.249853,52,55,16
167.246.129.108,133.105.206.63,TCP,38154,17001,1641013200.249951,44,43,2
204.51.46.66,203.78.137.8,OTHER,,,1641013200.249969,139,250,
89.247.69.180,203.78.181.232,TCP,53467,16991,1641013200.250036,40,246,2
46.27.231.36,202.250.251.148,TCP,53102,3664,1641013200.250042,40,244,2
203.78.129.205,126.15.117.154,UDP,40000,56747,1641013200.250051,272,63,
167.246.129.102,202.250.245.18,TCP,15516,12220,1641013200.250092,44,43,2
92.72.197.100,133.105.206.148,TCP,45239,64310,1641013200.250113,40,247,2
133.243.5.1,8.129.145.64,TCP,15924,443,1641013200.250172,41,119,16
167.46.173.224,133.105.174.144,TCP,46360,14765,1641013200.250215,44,39,2
133.243.234.4,3.39.246.25,TCP,55292,51235,1641013200.250245,518,55,24
89.247.66.196,163.45.157.16,TCP,40724,4017,1641013200.250262,40,246,2
116.163.206.103,203.78.135.85,TCP,43792,443,1641013200.250272,168,57,24
203.78.135.92,110.71.87.27,TCP,443,14446,1641013200.250293,1440,62,16
203.78.135.92,110.71.87.27,TCP,443,14446,1641013200.250308,1440,62,16
133.243.180.117,192.223.64.243,UDP,52234,53,1641013200.250323,91,57,
157.206.249.55,18.222.254.242,TCP,49480,443,1641013200.250323,52,57,16
203.78.135.92,110.71.87.27,TCP,443,14446,1641013200.250334,1440,62,16
203.78.135.92,110.71.87.27,TCP,443,14446,1641013200.250341,1440,62,16
131.140.52.139,172.49.128.217,TCP,5900,59651,1641013200.250368,40,55,16
157.206.244.133,3.21.178.67,TCP,57269,443,1641013200.250404,52,57,16
131.140.52.139,172.49.128.217,TCP,5900,59651,1641013200.250437,40,55,17
20.88.40.130,202.250.238.199,TCP,53183,29039,1641013200.250447,40,238,2
157.206.244.133,3.21.178.67,TCP,57269,443,1641013200.250538,603,57,24
192.0.222.29,203.78.150.49,TCP,43796,443,1641013200.250547,40,249,2
221.91.117.5,163.45.240.190,TCP,80,53262,1641013200.25073,60,56,18
204.51.46.66,203.78.137.8,OTHER,,,1641013200.250739,164,250,
162.113.225.122,163.45.182.35,TCP,44456,8864,1641013200.250739,44,40,2
103.182.108.10,163.45.21.248,TCP,49808,1433,1641013200.250788,52,115,194
174.86.40.157,202.250.234.46,TCP,42335,30220,1641013200.250801,40,244,2
221.91.117.5,163.45.240.190,TCP,80,53261,1641013200.250849,60,56,18
103.182.108.10,163.45.21.255,TCP,49809,1433,1641013200.250865,52,115,194
157.206.249.55,18.222.254.242,TCP,49480,443,1641013200.250927,52,57,16
45.168.179.18,202.101.172.163,TCP,11738,443,1641013200.250953,40,58,16
45.168.179.18,202.101.172.163,TCP,11738,443,1641013200.250967,84,58,24
157.206.196.247,8.7.188.3,TCP,55715,443,1641013200.250969,52,57,16
204.51.46.66,203.78.137.8,OTHER,,,1641013200.251129,115,250,
89.247.69.134,133.251.101.15,TCP,58749,3311,1641013200.251175,40,246,2
203.78.128.171,18.16.59.74,TCP,52784,443,1641013200.251208,40,121,16
3.184.243.79,163.45.124.151,TCP,2101,35754,1641013200.251243,40,97,16
167.46.181.30,133.105.146.161,TCP,63659,25,1641013200.25146,44,41,2
203.78.137.8,204.51.46.66,OTHER,,,1641013200.25149,109,253,
157.206.125.178,205.244.61.130,UDP,62166,53,1641013200.25149,93,58,
204.51.46.66,203.78.137.8,OTHER,,,1641013200.251574,100,250,
43.161.69.167,133.251.177.12,TCP,29045,9251,1641013200.251576,52,53,2
204.51.46.66,203.78.137.8,OTHER,,,1641013200.251602,499,250,
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.251718,1344,56,
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.25172,1344,56,
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.251721,1344,56,
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.251729,1344,56,
203.78.129.205,103.75.226.253,TCP,443,42214,1641013200.251732,321,63,24
203.78.140.213,47.27.110.108,ICMP,,,1641013200.25181,72,61,
94.232.18.20,163.45.70.51,TCP,45043,34726,1641013200.251885,40,242,2
203.78.137.8,204.51.46.66,OTHER,,,1641013200.25193,106,253,
177.92.165.147,133.251.187.47,UDP,30301,30301,1641013200.251932,103,52,
116.163.145.115,163.45.117.230,TCP,2223,54266,1641013200.25194,52,57,16
178.128.25.252,163.45.219.179,TCP,48797,22,1641013200.251988,40,244,2
103.182.108.10,163.45.21.254,TCP,49804,1433,1641013200.251991,52,115,194
157.206.249.55,18.222.254.242,TCP,49480,443,1641013200.252134,52,57,16
203.78.137.8,204.51.46.66,OTHER,,,1641013200.252135,84,253,
203.78.137.8,204.51.46.66,OTHER,,,1641013200.252136,93,253,
34.180.122.28,133.251.145.9,TCP,50673,10000,1641013200.252161,44,246,2
204.51.46.66,203.78.137.8,OTHER,,,1641013200.252223,141,250,
167.46.181.118,203.78.136.112,TCP,17134,1962,1641013200.252293,44,41,2
89.247.69.145,133.105.18.80,TCP,53450,1953,1641013200.252331,40,246,2
157.206.41.74,91.228.160.123,TCP,61488,8883,1641013200.252334,71,118,24
104.140.140.39,133.251.180.195,TCP,53547,4443,1641013200.252425,44,243,2
217.93.30.59,163.45.243.207,TCP,36540,23,1641013200.252426,44,53,2
133.243.117.192,31.44.118.244,TCP,61594,15674,1641013200.252452,52,121,2
89.247.69.153,163.45.73.216,TCP,8080,40126,1641013200.252656,40,246,2
116.163.145.115,163.45.117.230,TCP,2223,54268,1641013200.252687,120,57,24
89.247.69.146,203.78.227.144,TCP,8080,60128,1641013200.252694,40,246,2
130.187.17.113,188.166.31.225,TCP,5900,57094,1641013200.25277,98,57,24
103.182.108.10,163.45.21.244,TCP,49811,1433,1641013200.25279,52,115,194
163.45.216.242,216.213.38.153,UDP,53,34120,1641013200.252809,127,248,
162.113.225.17,133.105.212.30,TCP,48465,11211,1641013200.252818,44,40,2
157.206.21.110,162.141.163.128,TCP,55242,443,1641013200.252851,41,120,16
163.45.18.35,170.42.127.195,TCP,59846,443,1641013200.252853,40,122,16
163.45.255.200,109.41.41.125,UDP,56292,50002,1641013200.252931,235,58,
163.45.255.200,109.41.41.125,UDP,56292,50002,1641013200.252952,1199,58,
163.45.255.200,109.41.41.125,UDP,56292,50002,1641013200.252953,1199,58,
207.139.29.92,202.250.236.23,TCP,52456,8008,1641013200.252954,40,244,2
130.187.17.113,188.166.31.225,TCP,5900,57094,1641013200.253009,52,57,17
207.177.58.43,202.101.173.150,TCP,36042,7799,1641013200.253031,40,53,17
203.78.143.78,192.54.101.242,ICMP,,,1641013200.253049,44,10,
203.78.137.8,204.51.46.66,OTHER,,,1641013200.253174,90,253,
92.72.196.221,203.78.152.27,TCP,49857,3182,1641013200.253202,40,243,2
34.191.103.25,163.45.196.23,UDP,123,3702,1641013200.25323,31,243,
130.187.192.12,61.90.227.135,TCP,80,19005,1641013200.253272,1440,56,16
130.187.192.12,61.90.227.135,TCP,80,19005,1641013200.253275,1440,56,24
130.187.192.12,61.90.227.135,TCP,80,19010,1641013200.253325,1440,56,16
130.187.192.12,61.90.227.135,TCP,80,19010,1641013200.253331,1440,56,24
130.187.192.12,61.90.227.135,TCP,80,19010,1641013200.253382,1440,56,16
45.213.168.75,133.105.51.230,TCP,43788,106,1641013200.2534,40,239,2
130.187.192.12,61.90.227.135,TCP,80,19010,1641013200.253419,2840,56,24
130.187.192.12,61.90.227.135,TCP,80,19010,1641013200.253426,1440,56,24
130.187.192.12,61.90.227.135,TCP,80,19010,1641013200.253446,1440,56,16
130.187.192.12,61.90.227.135,TCP,80,19010,1641013200.253452,1440,56,24
185.167.249.130,163.45.183.240,TCP,46630,2181,1641013200.253468,40,244,2
130.187.192.12,61.90.227.135,TCP,80,19010,1641013200.253469,1440,56,16
130.187.192.12,61.90.227.135,TCP,80,19010,1641013200.253484,1440,56,16
130.187.192.12,61.90.227.135,TCP,80,19010,1641013200.253487,1440,56,24
133.227.58.122,2.147.14.148,ICMP,,,1641013200.253489,56,248,
130.187.192.12,61.90.227.135,TCP,80,19010,1641013200.253506,1440,56,16
103.182.108.10,163.45.21.253,TCP,49806,1433,1641013200.253537,52,113,194
130.187.192.12,61.90.227.135,TCP,80,19010,1641013200.253542,1440,56,24
34.191.103.25,163.45.3.136,UDP,123,3702,1641013200.253571,31,241,
103.182.108.10,163.45.21.252,TCP,49805,1433,1641013200.253595,52,113,194
89.247.66.138,133.251.142.254,TCP,8080,12298,1641013200.253599,40,246,2
209.148.195.45,202.250.224.246,TCP,53243,81,1641013200.253638,44,246,2
89.247.69.191,163.45.229.13,TCP,53456,13052,1641013200.253641,40,246,2
180.187.124.101,163.45.153.200,TCP,59154,25463,1641013200.253674,40,244,2
157.206.249.55,18.222.254.242,TCP,49480,443,1641013200.253838,52,57,16
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.25385,1344,56,
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.253851,1344,56,
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.253852,1344,56,
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.253861,1344,56,
103.182.108.10,163.45.21.249,TCP,49810,1433,1641013200.253887,52,113,194
89.247.69.149,203.78.161.60,TCP,53470,13899,1641013200.254082,40,246,2
133.243.248.62,8.5.160.94,TCP,52576,80,1641013200.25409,60,121,16
179.60.251.71,133.105.105.90,TCP,53760,4430,1641013200.2543,40,244,2
185.138.73.113,203.78.230.166,TCP,52190,3391,1641013200.254305,40,247,2
163.45.18.35,170.42.127.195,TCP,59847,33434,1641013200.25441,82,122,24
133.243.248.62,8.7.133.224,TCP,52111,80,1641013200.254451,52,121,16
157.206.223.3,220.187.176.135,TCP,993,54036,1641013200.254451,52,55,16
163.45.18.35,170.42.127.34,TCP,59848,5004,1641013200.254452,82,122,24
157.206.249.55,18.222.254.242,TCP,49480,443,1641013200.254491,52,57,16
163.45.18.35,170.42.127.34,TCP,59849,33434,1641013200.254491,82,122,24
89.247.69.134,163.45.33.101,TCP,58749,3322,1641013200.254493,40,246,2
163.45.18.35,18.25.103.78,UDP,60727,33434,1641013200.254517,68,122,
46.194.114.239,133.105.167.83,TCP,33056,5555,1641013200.254539,40,47,2
178.14.49.90,133.105.14.64,TCP,49685,10017,1641013200.254572,40,244,2
133.243.248.62,8.7.152.176,TCP,52163,80,1641013200.254638,40,121,16
89.247.69.134,163.45.33.96,TCP,58749,3322,1641013200.254667,40,246,2
157.206.196.247,8.7.188.3,TCP,55715,443,1641013200.254728,52,57,16
157.206.223.3,220.187.176.135,TCP,993,54036,1641013200.254728,143,55,24
206.204.252.190,203.78.137.8,OTHER,,,1641013200.254759,76,246,
157.206.196.247,8.7.188.3,TCP,55715,443,1641013200.25476,52,57,16
89.247.69.153,163.45.57.155,TCP,8080,13226,1641013200.254767,40,246,2
133.243.248.62,8.8.23.192,TCP,52235,80,1641013200.254802,60,121,16
212.220.241.131,163.45.115.168,UDP,42123,53413,1641013200.254947,57,244,
